orig_spec_file_name,plate,mjd,fiberid,feh_sspp_single,error_feh_sspp_single,feh_rrlfe_single,error_feh_rrlfe_single
spec-0535-51999-0338g001.dat,0535,51999,0338,,,-1.7959437765258044,0.0149121136110265
spec-0536-52024-0419g001.dat,0536,52024,0419,,,-1.8032021763892647,0.0120322403097476
spec-0537-52027-0425g001.dat,0537,52027,0425,,,-1.896173629179956,0.0108957577817012
spec-0538-52029-0572g001.dat,0538,52029,0572,-1.715,0.038,-2.29239740773107,0.0090069483363029
spec-0539-52017-0476g001.dat,0539,52017,0476,-0.995,0.13,-1.63723457603967,0.0124290189182825
spec-0539-52017-0476g002.dat,0539,52017,0476,-1.032,0.042,-1.755144632881386,0.0104550418766972
spec-0539-52017-0476g003.dat,0539,52017,0476,-0.97,0.049,-1.8633206890372855,0.0107994608781993
spec-0539-52017-0476g004.dat,0539,52017,0476,,,-1.458226212918193,0.0120276911437615
spec-0541-51959-0043g001.dat,0541,51959,0043,,,-1.3410374207549551,0.0112506608711253
spec-0541-51959-0043g002.dat,0541,51959,0043,-1.186,0.065,-1.5948445176677852,0.010102718109507
spec-0541-51959-0043g004.dat,0541,51959,0043,-1.03,0.02,-1.5186278021986386,0.0100749032594201
spec-0542-51993-0510g001.dat,0542,51993,0510,-0.798,0.089,-1.2037123000182215,0.0096277409203877
spec-0542-51993-0510g002.dat,0542,51993,0510,,,-1.0720065538648291,0.0106811695722229
spec-0542-51993-0510g003.dat,0542,51993,0510,,,-0.8739842580737045,0.0110717951819278
spec-0542-51993-0510g004.dat,0542,51993,0510,,,-0.8795504922582005,0.0109537325013659
spec-0542-51993-0510g005.dat,0542,51993,0510,,,-1.128402748303921,0.0094601219289598
spec-0542-51993-0510g006.dat,0542,51993,0510,-1.102,0.047,-0.7604333679505852,0.0108445558338917
spec-0542-51993-0510g007.dat,0542,51993,0510,-0.587,0.075,-0.9232723537646224,0.0098623104732723
spec-0542-51993-0618g001.dat,0542,51993,0618,-1.244,0.029,-1.655656355635465,0.0102234667908792
spec-0542-51993-0618g003.dat,0542,51993,0618,,,-1.8787776489129533,0.0101123777265487
spec-0542-51993-0618g004.dat,0542,51993,0618,-1.377,0.039,-2.0228603079937635,0.01056238950934
spec-0543-52017-0310g001.dat,0543,52017,0310,,,-1.58312215053649,0.0119651721690516
spec-0545-52202-0633g001.dat,0545,52202,0633,-1.405,0.045,-1.690901531367976,0.0105693781177563
spec-0545-52202-0633g002.dat,0545,52202,0633,-1.181,0.006,-1.542219536934164,0.0104134766330182
spec-0546-52205-0347g001.dat,0546,52205,0347,-1.228,0.073,-1.650805035417585,0.0101371285727317
spec-0546-52205-0347g002.dat,0546,52205,0347,,,-1.087900991201204,0.009344783173321
spec-0546-52205-0347g003.dat,0546,52205,0347,,,-1.454485006348666,0.0109643319129487
spec-0554-52000-0115g001.dat,0554,52000,0115,-1.436,0.048,-2.152249176411563,0.0093616902073465
spec-0555-52266-0031g001.dat,0555,52266,0031,-1.167,0.017,-1.5197941981601533,0.0105408456841461
spec-0556-51991-0388g002.dat,0556,51991,0388,-1.645,0.099,-1.6196538418977782,0.0107579180454251
spec-0558-52317-0518g001.dat,0558,52317,0518,-1.172,0.063,-1.5585083242851765,0.0111742382274329
spec-0559-52316-0244g002.dat,0559,52316,0244,,,-2.364763713697559,0.0096424801829391
spec-0559-52316-0244g004.dat,0559,52316,0244,,,-1.9519678627758648,0.0099483841847644
spec-0559-52316-0421g002.dat,0559,52316,0421,-1.24,0.028,-1.025074660526196,0.0097077570429631
spec-0559-52316-0421g003.dat,0559,52316,0421,,,-1.4484633599278356,0.0106766366865561
spec-0559-52316-0421g004.dat,0559,52316,0421,-1.347,0.042,-1.5694718360668278,0.0106670608358015
spec-0565-52225-0007g001.dat,0565,52225,0007,-0.805,0.045,-1.5590477545074672,0.0121686805869243
spec-0565-52225-0048g001.dat,0565,52225,0048,,,-1320.001093339772,-999.0
spec-0565-52225-0048g003.dat,0565,52225,0048,,,-1.1620949866024692,0.0093926975072935
spec-0567-52252-0084g001.dat,0567,52252,0084,-1.236,0.101,-1.0353556606557055,0.0103487842552773
spec-0567-52252-0529g001.dat,0567,52252,0529,,,-1.7237430658116684,0.0100669164107489
spec-0568-52254-0035g001.dat,0568,52254,0035,-1.461,0.061,-1.360497464020112,0.0119085236141421
spec-0568-52254-0035g002.dat,0568,52254,0035,,,-1.0279578700856786,0.0100909980757383
spec-0569-52264-0041g001.dat,0569,52264,0041,-1.386,0.05,-1.632257263920049,0.0102000800124484
spec-0569-52264-0041g002.dat,0569,52264,0041,,,-1.594385227165208,0.0104919374284075
spec-0569-52264-0296g001.dat,0569,52264,0296,-1.947,0.045,-1.8543773138042965,0.0108894807099646
spec-0569-52264-0296g002.dat,0569,52264,0296,,,-2.0884560558986083,0.0101049656645485
spec-0569-52264-0296g003.dat,0569,52264,0296,-1.792,0.012,-2.075186841113515,0.0096140175985313
spec-0569-52264-0308g002.dat,0569,52264,0308,,,-1.245441915316938,0.0098606958775667
spec-0569-52264-0308g003.dat,0569,52264,0308,-1.463,0.127,-1.5798797872970454,0.0130673438778428
spec-0569-52264-0531g001.dat,0569,52264,0531,,,-1.4355262754928075,0.0103515213285554
spec-0570-52266-0484g001.dat,0570,52266,0484,,,-1.7639612392335708,0.0113322465035869
spec-0570-52266-0484g002.dat,0570,52266,0484,-1.537,0.086,-1.8943588832885456,0.010936522810651
spec-0571-52286-0143g001.dat,0571,52286,0143,-1.185,0.07,-1.6974959820153117,0.0109985545089635
spec-0571-52286-0143g002.dat,0571,52286,0143,,,-1.5523374303608573,0.0099608718506507
spec-0571-52286-0177g001.dat,0571,52286,0177,,,-1.324296521831473,0.0109625102617292
spec-0571-52286-0177g002.dat,0571,52286,0177,-1.198,0.089,-1.7182389245323124,0.0110983531738065
spec-0571-52286-0527g001.dat,0571,52286,0527,,,-1.7453571685249418,0.0135105877222772
spec-0571-52286-0617g001.dat,0571,52286,0617,,,-1.6828615769964346,0.01004675281979
spec-0571-52286-0617g002.dat,0571,52286,0617,-1.576,0.013,-1.641287771109067,0.0111042769904276
spec-0574-52355-0075g001.dat,0574,52355,0075,-1.445,0.021,-1.7681691266273405,0.0104778271520458
spec-0574-52355-0325g001.dat,0574,52355,0325,-2.094,0.067,-2.0227723986616533,0.0097909157653616
spec-0574-52355-0325g002.dat,0574,52355,0325,-2.25,0.059,-1.5781675391854622,0.0111512629605844
spec-0574-52355-0463g001.dat,0574,52355,0463,-1.555,0.034,-1.4962496493852195,0.0173168665022661
spec-0574-52355-0463g003.dat,0574,52355,0463,,,-1.4909588899026172,0.0120465057977525
spec-0574-52355-0574g001.dat,0574,52355,0574,-1.155,0.042,-1.5740769221679902,0.0107980287036785
spec-0576-52325-0144g001.dat,0576,52325,0144,-1.44,0.089,-1320.001093339772,-999.0
spec-0581-52356-0467g001.dat,0581,52356,0467,-1.878,0.064,-2.0694430439482856,0.0110452544804096
spec-0581-52356-0467g002.dat,0581,52356,0467,-1.913,0.065,-1.96860608978724,0.0108786432248039
spec-0584-52049-0205g002.dat,0584,52049,0205,-2.174,0.09,-2.388736425024931,0.0104240960557053
spec-0584-52049-0205g003.dat,0584,52049,0205,,,-2.273894592425315,0.0119087051949868
spec-0584-52049-0274g001.dat,0584,52049,0274,,,-2.01066500337522,0.011074809496221
spec-0585-52027-0132g001.dat,0585,52027,0132,-1.428,0.007,-2.297520930309563,0.0114264264607441
spec-0585-52027-0132g002.dat,0585,52027,0132,,,-1.964601779884966,0.0104933793452014
spec-0587-52026-0070g001.dat,0587,52026,0070,-1.927,0.056,-1.252480318585963,0.0186430928708783
spec-0587-52026-0070g002.dat,0587,52026,0070,-1.421,0.134,-1.465482556037649,0.0102922809419703
spec-0588-52045-0344g001.dat,0588,52045,0344,-1.632,0.071,-2.0896473853846405,0.0095812874636759
spec-0590-52057-0038g001.dat,0590,52057,0038,-1.237,0.039,-1.3637162928789974,0.0099976704705573
spec-0592-52025-0590g001.dat,0592,52025,0590,-1.012,0.066,-1.73028154949608,0.0115554231758232
spec-0593-52026-0483g001.dat,0593,52026,0483,,,-2.668176293535164,0.0093158530002691
spec-0593-52026-0483g002.dat,0593,52026,0483,,,-2.3986913954076674,0.008357546730116
spec-0594-52045-0165g001.dat,0594,52045,0165,-1.032,0.08,-1.4500561207161142,0.0109951202776074
spec-0594-52045-0580g001.dat,0594,52045,0580,,,-0.870107003284637,0.0165667233308776
spec-0595-52023-0058g001.dat,0595,52023,0058,,,-1.069119490577381,0.0099168062042712
spec-0595-52023-0058g002.dat,0595,52023,0058,-1.19,0.029,-1.354454492043468,0.011222382234895
spec-0595-52023-0362g001.dat,0595,52023,0362,,,-1.8746292068096932,0.010737882896522
spec-0595-52023-0566g001.dat,0595,52023,0566,-1.243,0.057,-1.527264005873329,0.0106022474017592
spec-0597-52059-0282g001.dat,0597,52059,0282,,,-1.91544800978901,0.0117008380692608
spec-0598-52316-0175g001.dat,0598,52316,0175,-1.459,0.053,-1.671439333694527,0.0105409535450821
spec-0598-52316-0175g002.dat,0598,52316,0175,,,-1.784788733083602,0.010953330626839
spec-0598-52316-0175g003.dat,0598,52316,0175,,,-1.7764826985494837,0.010257717071143
spec-0601-52316-0488g001.dat,0601,52316,0488,-1.121,0.012,-1.488855908223231,0.0102155748011898
spec-0613-52345-0003g002.dat,0613,52345,0003,-2.452,0.097,-2.12776351868191,0.0102907393625631
spec-0613-52345-0031g001.dat,0613,52345,0031,-1.612,0.079,-1.9315675862148027,0.0107081442037669
spec-0613-52345-0518g001.dat,0613,52345,0518,-1.428,0.022,-1.919941308035947,0.0106313485416928
spec-0613-52345-0518g002.dat,0613,52345,0518,-1.501,0.021,-1.8285800811485364,0.0100979599732827
spec-0613-52345-0518g003.dat,0613,52345,0518,,,-1.7875954969844297,0.0100581598734546
spec-0613-52345-0569g001.dat,0613,52345,0569,-1.16,0.045,-0.6538214025004554,0.0116038198166752
spec-0613-52345-0569g002.dat,0613,52345,0569,-1.241,0.054,32.23500883899254,0.4473340702298325
spec-0613-52345-0592g002.dat,0613,52345,0592,-1.778,0.093,-1.9804635503396493,0.0099563938574836
spec-0616-52442-0338g001.dat,0616,52442,0338,,,-2.231815401335969,0.0098224548306071
spec-0617-52072-0338g002.dat,0617,52072,0338,-1.13,0.076,-1.3261255474668598,0.0096736545948116
spec-0618-52049-0170g001.dat,0618,52049,0170,,,-1.121094262210642,0.0111160360193238
spec-0618-52049-0170g002.dat,0618,52049,0170,-1.617,0.061,-1.243785510860259,0.0248501460869857
spec-0618-52049-0428g001.dat,0618,52049,0428,-1.679,0.01,-1320.001093339772,-999.0
spec-0619-52056-0232g001.dat,0619,52056,0232,,,-1.3944867954002576,0.0113299357607739
spec-0619-52056-0232g002.dat,0619,52056,0232,,,-1.4319174605836962,0.0110509292998799
spec-0622-52054-0240g001.dat,0622,52054,0240,,,-1.3471352140741804,0.010275530005564
spec-0622-52054-0566g001.dat,0622,52054,0566,,,-2.113340940428813,0.0104460766145305
spec-0624-52377-0091g001.dat,0624,52377,0091,,,-1.934306912219721,0.011361100559514
spec-0624-52377-0246g001.dat,0624,52377,0246,,,-2.820638592832915,0.0122997064821123
spec-0633-52079-0141g001.dat,0633,52079,0141,-1.71,0.05,-1.95380180527982,0.0106581704015334
spec-0633-52079-0141g002.dat,0633,52079,0141,-1.635,0.083,-2.057142574262936,0.0101275971860468
spec-0634-52164-0186g001.dat,0634,52164,0186,-1.288,0.045,-1.2476541471144291,0.0198099143175158
spec-0634-52164-0227g001.dat,0634,52164,0227,-1.329,0.044,-1.81538566728304,0.0103477762840361
spec-0634-52164-0227g002.dat,0634,52164,0227,,,-1.5095956786139304,0.0110075913836581
spec-0634-52164-0227g003.dat,0634,52164,0227,,,-1.4848676032016868,0.0116204632555429
spec-0634-52164-0345g001.dat,0634,52164,0345,-1.746,0.077,-2.143917930294577,0.0097108400287824
spec-0634-52164-0457g001.dat,0634,52164,0457,,,-1.7910794762296605,0.0101278499923816
spec-0635-52145-0122g002.dat,0635,52145,0122,,,-1.2935161614785764,0.0122711011048145
spec-0635-52145-0240g001.dat,0635,52145,0240,-1.466,0.065,-1.1971605806520729,0.012279103654602
spec-0638-52081-0464g001.dat,0638,52081,0464,,,-1.4483833968099076,0.0107970392248202
spec-0638-52081-0464g002.dat,0638,52081,0464,-1.337,0.041,-1.307399130969031,0.0114465007737301
spec-0638-52081-0464g003.dat,0638,52081,0464,,,-1.30717049374552,0.0124680628715255
spec-0645-52203-0219g001.dat,0645,52203,0219,-1.358,0.05,-1.3805499626552329,0.0142852793428473
spec-0646-52523-0281g001.dat,0646,52523,0281,-2.119,0.04,-1320.001093339772,-999.0
spec-0646-52523-0281g002.dat,0646,52523,0281,-2.202,0.033,-2.5274541824113514,0.0093294756903055
spec-0651-52141-0390g001.dat,0651,52141,0390,-1.479,0.164,-1.834630785916992,0.0111430163051785
spec-0651-52141-0390g003.dat,0651,52141,0390,,,-1.3036744792123147,0.0106939304631925
spec-0651-52141-0634g001.dat,0651,52141,0634,,,-1.7715551853249003,0.0114000243393842
spec-0651-52141-0634g002.dat,0651,52141,0634,,,-1.7205255728185436,0.0116329486035614
spec-0651-52141-0634g003.dat,0651,52141,0634,,,-1.8973954922841652,0.0109673166503398
spec-0652-52138-0524g001.dat,0652,52138,0524,-1.502,0.069,-1.4032210096129707,0.0113957818459872
spec-0652-52138-0524g002.dat,0652,52138,0524,-1.546,0.089,-1.5972923352423285,0.0113431847234469
spec-0653-52145-0154g002.dat,0653,52145,0154,,,-2.1688046930542413,0.009458591521824
spec-0665-52168-0280g001.dat,0665,52168,0280,-1.927,0.144,-1.4942177134393633,0.0347131807312869
spec-0665-52168-0349g001.dat,0665,52168,0349,-1.177,0.038,-1.4367182780170382,0.0111302972872989
spec-0673-52162-0126g001.dat,0673,52162,0126,-1.117,0.067,-1.636725672357835,0.0100913508298307
spec-0673-52162-0126g002.dat,0673,52162,0126,,,-1.5099147928468115,0.0099072909521719
spec-0673-52162-0587g001.dat,0673,52162,0587,,,-1.4436431703342372,0.0104224028388861
spec-0673-52162-0587g002.dat,0673,52162,0587,,,-1.7027956650810592,0.0107763690053045
spec-0674-52201-0344g001.dat,0674,52201,0344,,,-1.9032989159397684,0.0100837664373464
spec-0675-52590-0152g002.dat,0675,52590,0152,-1.497,0.059,0.3174794268089721,0.059311806264132
spec-0677-52606-0367g001.dat,0677,52606,0367,-1.647,0.066,-1.6839747417641462,0.0132072886792379
spec-0678-52884-0341g001.dat,0678,52884,0341,,,-1.4694177467958844,0.0102952527830244
spec-0679-52177-0194g001.dat,0679,52177,0194,,,-1.707938489272537,0.0108594343337431
spec-0679-52177-0635g001.dat,0679,52177,0635,-1.316,0.015,-0.982775648688712,0.0101717204187158
spec-0680-52200-0133g001.dat,0680,52200,0133,-1.184,0.057,-1.6306086750116413,0.0112599224719608
spec-0683-52524-0606g001.dat,0683,52524,0606,,,-0.7736765224006696,0.0108244001428712
spec-0685-52203-0378g001.dat,0685,52203,0378,,,-1.7324206889780047,0.0117766725833497
spec-0686-52519-0035g001.dat,0686,52519,0035,-1.885,0.133,-1.8820667724968208,0.0116195550733793
spec-0687-52518-0354g001.dat,0687,52518,0354,,,-1.541163715028453,0.0110550947868859
spec-0688-52203-0380g001.dat,0688,52203,0380,-1.729,0.075,-1.8483863214524625,0.0108465732773499
spec-0696-52209-0209g001.dat,0696,52209,0209,-2.708,0.019,-2.7310066014691623,0.0105718680768247
spec-0698-52203-0466g001.dat,0698,52203,0466,-1.163,0.028,-1.5696793628415544,0.0100003886417227
spec-0699-52202-0038g001.dat,0699,52202,0038,-1.424,0.059,-1.1878488547227857,0.0096189208999736
spec-0700-52199-0366g002.dat,0700,52199,0366,-1.674,0.157,-2.0544036065365665,0.0125283424311431
spec-0700-52199-0515g002.dat,0700,52199,0515,-1.361,0.112,-1.8535037942458947,0.0110411500786339
spec-0700-52199-0558g001.dat,0700,52199,0558,-1.688,0.104,-1.124370087316751,0.0098022246298247
spec-0700-52199-0558g002.dat,0700,52199,0558,,,-1.466997048657502,0.0107369127682238
spec-0701-52179-0368g001.dat,0701,52179,0368,,,-1.8300603394352075,0.0190808295878455
spec-0702-52178-0100g001.dat,0702,52178,0100,,,-0.9577071905136494,0.0091761455559975
spec-0703-52209-0426g001.dat,0703,52209,0426,,,-1320.001093339772,-999.0
spec-0703-52209-0426g002.dat,0703,52209,0426,-2.201,0.035,-2.393107055418983,0.010857337103409
spec-0703-52209-0426g003.dat,0703,52209,0426,-2.44,0.053,-1320.001093339772,-999.0
spec-0703-52209-0426g004.dat,0703,52209,0426,,,-2.6169509381886007,0.0086639190929281
spec-0704-52205-0268g001.dat,0704,52205,0268,-1.688,0.048,-2.047394832950662,0.0103993730600347
spec-0716-52203-0342g001.dat,0716,52203,0342,,,-1.770219079721067,0.0106890584906796
spec-0717-52468-0257g002.dat,0717,52468,0257,,,-1.3304115048045106,0.0101882441982423
spec-0718-52206-0027g001.dat,0718,52206,0027,,,-1.8378705644316584,0.0101267872031851
spec-0718-52206-0027g002.dat,0718,52206,0027,,,-1.4778123099644975,0.0115155513525421
spec-0718-52206-0027g003.dat,0718,52206,0027,-1.619,0.042,-1.769566194441949,0.0101493428638848
spec-0718-52206-0352g001.dat,0718,52206,0352,,,-1.6291288606614067,0.0119590522815265
spec-0718-52206-0352g002.dat,0718,52206,0352,-1.413,0.072,-1.802141496882565,0.0109614640499599
spec-0721-52228-0557g002.dat,0721,52228,0557,,,-2.635676639460844,0.0092622696366247
spec-0721-52228-0557g005.dat,0721,52228,0557,,,-1.73191581190156,0.0100761493803075
spec-0721-52228-0557g006.dat,0721,52228,0557,,,-1.861367015811755,0.0135588993085566
spec-0722-52224-0343g001.dat,0722,52224,0343,-1.809,0.058,-1.996677172877361,0.0102864536304437
spec-0726-52226-0318g001.dat,0726,52226,0318,,,-1.8970318552232213,0.0107106940241306
spec-0730-52466-0488g001.dat,0730,52466,0488,,,-1.106090003996457,0.0168745721850887
spec-0733-52207-0445g001.dat,0733,52207,0445,-1.58,0.07,-1.7293231654913703,0.010303933385005
spec-0733-52207-0597g002.dat,0733,52207,0597,,,-1.052782848552844,0.0102778956159648
spec-0733-52207-0600g001.dat,0733,52207,0600,-1.897,0.013,-1.981775444313048,0.0102008428361757
spec-0733-52207-0600g002.dat,0733,52207,0600,-1.973,0.054,-1.6382668712963442,0.011560935583539
spec-0741-52261-0274g001.dat,0741,52261,0274,-1.73,0.024,-1.8208872022371687,0.0173310012640105
spec-0741-52261-0443g001.dat,0741,52261,0443,,,-1.1181898440572078,0.0097369306913477
spec-0755-52235-0626g001.dat,0755,52235,0626,,,-1.2638605802142897,0.0153755187330407
spec-0756-52577-0551g001.dat,0756,52577,0551,-1.731,0.047,-2.109462674614484,0.0106619450861839
spec-0757-52238-0264g001.dat,0757,52238,0264,-1.107,0.037,-1.6790945921070368,0.0103783414138924
spec-0757-52238-0264g002.dat,0757,52238,0264,-1.17,0.039,-1.558269749410385,0.0103352926052194
spec-0761-54524-0403g003.dat,0761,54524,0403,,,-1.5388795536501596,0.0106584007700409
spec-0764-52238-0024g001.dat,0764,52238,0024,,,-2.033958204238456,0.0097264127266391
spec-0766-52247-0436g001.dat,0766,52247,0436,-1.75,0.026,-2.3545559585250544,0.0092756107806511
spec-0767-52252-0526g001.dat,0767,52252,0526,,,-1.4126797739724664,0.0110980986503919
spec-0767-52252-0526g002.dat,0767,52252,0526,,,-1.3399551979139703,0.0107939065945977
spec-0769-54530-0033g002.dat,0769,54530,0033,,,-1.283534402336027,0.0098133014180133
spec-0775-52295-0226g002.dat,0775,52295,0226,-1.753,0.041,-1.897355228731256,0.0108492974390792
spec-0777-52320-0622g001.dat,0777,52320,0622,-2.071,0.048,-2.9574467959638384,0.0792127202574116
spec-0777-52320-0622g002.dat,0777,52320,0622,-1.881,0.003,-0.6766681436347597,0.0097579992060298
spec-0781-52373-0094g002.dat,0781,52373,0094,-2.199,0.026,-2.473641924413122,0.0097960621416254
spec-0784-52327-0012g001.dat,0784,52327,0012,,,-1.662491398734666,0.0103478040502208
spec-0784-52327-0012g002.dat,0784,52327,0012,-1.595,0.038,-1.5324904946744526,0.0111527741562273
spec-0785-52339-0168g001.dat,0785,52339,0168,-1.783,0.029,-2.493198330849119,0.008750876260745
spec-0785-52339-0168g002.dat,0785,52339,0168,-2.32,0.007,-2.6243086593455787,0.0093491292520682
spec-0787-52320-0029g001.dat,0787,52320,0029,-1.695,0.006,-1.3945518209896557,0.0098319712690755
spec-0787-52320-0029g002.dat,0787,52320,0029,-1.556,0.041,-1.782248318066522,0.0101567505031775
spec-0787-52320-0179g001.dat,0787,52320,0179,,,-1.9315309945243784,0.0099245481776657
spec-0787-52320-0179g003.dat,0787,52320,0179,,,-1.6549123150661242,0.0115033253210864
spec-0791-52435-0226g001.dat,0791,52435,0226,-1.434,0.037,-1.5626798778180389,0.0108891614109915
spec-0791-52435-0226g002.dat,0791,52435,0226,-1.553,0.026,-1.7911671524042787,0.0103956156747975
spec-0792-52353-0599g002.dat,0792,52353,0599,-1.051,0.077,-1.5323106680738665,0.0099760046870725
spec-0793-52370-0396g001.dat,0793,52370,0396,-1.82,0.015,-1.9350304079642435,0.0099437260936581
spec-0793-52370-0396g002.dat,0793,52370,0396,-1.845,0.033,-2.182797979907456,0.0092776966391472
spec-0793-52370-0396g003.dat,0793,52370,0396,,,-1.9663580647944283,0.0101051083261286
spec-0795-52378-0087g001.dat,0795,52378,0087,-1.146,0.037,-1.8411205872004264,0.0110189253417748
spec-0795-52378-0572g002.dat,0795,52378,0572,,,-1.5583148239783888,0.0107555841881362
spec-0812-52352-0006g001.dat,0812,52352,0006,-2.455,0.155,-2.6229092544846404,0.0107167191372502
spec-0812-52352-0289g001.dat,0812,52352,0289,,,-1.5915947595428848,0.0331187757150968
spec-0812-52352-0289g002.dat,0812,52352,0289,-1.686,0.088,-1.4947949903011637,0.0200908802134061
spec-0813-52354-0327g001.dat,0813,52354,0327,-1.8,0.023,-1.8714110068858067,0.0112180320093119
