orig_spec_file_name,feh_liu,error_feh_liu,feh_rrlfe,error_feh_rrlfe
spec-58518-HD113019N471440M02_sp07-044.dat,-1.383,0.093,0.1698680932614182,0.0141594793086168
spec-57831-HD113019N471440V02_sp07-060.dat,-1.877,-999.0,-2.343162233273074,0.0088078582582177
spec-57879-HD113736N444258V02_sp15-137.dat,-1.877,-999.0,-2.1138232756727864,0.0094993402138341
spec-57032-HD113736N444258V01_sp15-137.dat,-1.877,-999.0,-0.905513682939468,0.0094456022962155
spec-57031-HD113019N471440V01_sp07-187.dat,-1.877,-999.0,-2.3760717350644898,0.0086862076053205
spec-56427-HD113736N444258B01_sp15-137.dat,-1.877,-999.0,-0.6702883666836006,0.0094558227421904
spec-57031-HD113019N471440V01_sp04-123.dat,-0.883,0.076,-1.231747234530656,0.0097518342191739
spec-58518-HD113019N471440M02_sp10-140.dat,-2.121,0.067,-2.1443549322436,0.010458100557572
spec-58154-HD114750N494922V02_sp07-073.dat,-1.982,0.076,-2.461884045005147,0.0096118813078497
spec-56404-HD114750N494922M01_sp07-073.dat,-1.982,0.076,-2.360021915305152,0.0088969561326368
spec-56404-HD114750N494922B01_sp07-073.dat,-1.982,0.076,-2.2268808682968517,0.0090989036998515
spec-57061-HD114750N494922V01_sp07-074.dat,-1.982,0.076,-2.1290098119985736,0.0102106838248222
spec-56679-HD115505N462836B01_sp11-209.dat,-1.893,0.067,0.4071753473930531,0.0161417125935158
spec-57416-HD114750N494922V02_sp05-101.dat,-1.662,0.098,-2.309107706044518,0.0096448236419143
spec-58154-HD114750N494922V02_sp05-101.dat,-1.662,0.098,-1.056285873636391,0.010942248663842
spec-57858-HD113019N471440B01_sp12-063.dat,-1.65,-999.0,-1.5783155805188742,0.0126697179682007
spec-56404-HD114750N494922M01_sp10-116.dat,-1.65,-999.0,-0.6137372012644482,0.0172174467443282
spec-55919-F5591906_sp08-016.dat,-1.469,0.133,-0.8523733006823155,0.0091637943359894
spec-55915-F5591506_sp13-241.dat,-1.52,0.078,-1.1056984125159497,0.0106712565235588
spec-57046-HD110552N521936B01_sp01-108.dat,-1.6,0.244,-1.0339933250215316,0.0095852386718394
spec-57424-HD110552N521936M01_sp01-077.dat,-2.256,0.104,-1.634077097109767,0.0104530681645009
spec-58131-HD105331N491352M02_sp12-163.dat,-2.256,0.104,-2.5383246926781973,0.008347248531424
spec-55915-F5591506_sp12-016.dat,-1.575,0.077,-1.6805746455697896,0.0101088070501647
spec-56411-HD105331N491352M01_sp12-016.dat,-1.575,0.077,-0.8247702511344379,0.0120833441024057
spec-57424-HD110552N521936M01_sp08-221.dat,-2.188,0.088,-0.4557287394983463,0.0121160098723954
spec-58154-HD114750N494922V02_sp13-124.dat,-1.79,0.14,-1.894775407899912,0.0106335980905998
spec-56404-HD114750N494922M01_sp13-124.dat,-1.79,0.14,-0.921068302603139,0.0110716486951771
spec-56404-HD114750N494922B01_sp13-124.dat,-1.79,0.14,-0.5874865184947875,0.0148446522674891
spec-57424-HD110552N521936M01_sp06-174.dat,-1.452,0.083,-1.6625276076659872,0.0116237635397873
spec-55919-F5591906_sp11-190.dat,-1.9,0.076,-1.7135873471793897,0.0112059159386017
spec-57046-HD110552N521936B01_sp04-123.dat,-1.9,0.076,-1.7085621468489949,0.010959578095878
spec-57424-HD110552N521936M01_sp04-123.dat,-1.9,0.076,-1.8742075276876091,0.0116612470144403
spec-56343-HD120534N515552B01_sp14-007.dat,-1.95,0.172,-2.3963427772314345,0.0108840539697093
spec-57077-HD115014N541509M01_sp03-081.dat,-1.2,0.108,-1.5013371057254326,0.0111392893339026
spec-55976-F5597612_sp06-091.dat,-1.2,0.108,-0.2723847942326674,0.0107452506798759
spec-58164-HD110640N560529M02_sp08-201.dat,-1.724,0.078,-2.125997992256603,0.0104700056308731
spec-57424-HD110552N521936M01_sp12-233.dat,-1.724,0.078,-1.8306103576621384,0.010886255431468
spec-56325-HD110640N560529F01_sp05-083.dat,-0.8,0.261,-1.202281897989287,0.0094599179671044
spec-56403-HD115014N541509B01_sp14-089.dat,-2.95,0.147,-2.6785469074750976,0.0094407477340207
spec-56729-HD113127N570805B_sp07-230.dat,-2.95,0.147,-3.189013343668903,0.0308770458231086
spec-56403-HD115014N541509B01_sp15-176.dat,-2.0,0.076,-1.6238084945804636,0.0110507954660289
spec-56403-HD115014N541509B01_sp09-106.dat,-1.533,0.076,-1.535708096535933,0.009945039402033
spec-57055-HD115014N541509V01_sp09-106.dat,-1.533,0.076,-1.8452585507280164,0.0107719866107699
spec-55948-F5594805_sp10-196.dat,-1.36,0.08,-1.836038772439598,0.0112762142023483
spec-55931-F5593101_sp07-122.dat,-1.717,0.076,-1.882839635882426,0.0111377095373686
spec-56729-HD113127N570805B_sp08-103.dat,-1.484,0.094,-1.333181949829676,0.0110743090755694
spec-55931-F5593101_sp02-152.dat,-1.484,0.094,-0.0809307239898269,0.0134921151480676
spec-55931-F5593101_sp04-077.dat,-1.598,0.11,-0.758690631182541,0.0100304740850666
spec-56026-VB3_176N58_V1_sp08-138.dat,-2.65,0.076,-0.6747214711758425,0.0111912937823891
spec-55950-F5595005_sp08-148.dat,-2.65,0.076,-2.5516292035134964,0.0108736614466807
spec-57014-HD110640N560529V01_sp12-214.dat,-1.45,0.076,-1.9050420912549264,0.0114437262761861
spec-56325-HD110640N560529F01_sp12-214.dat,-1.45,0.076,-1.7617327152817066,0.0101521472941009
spec-56729-HD113127N570805V_sp03-063.dat,-1.45,0.076,-2.0332383194450565,0.0109870812545227
spec-56325-HD110640N560529M01_sp12-214.dat,-1.45,0.076,-1.606707307034505,0.0105348147307376
spec-56325-HD110640N560529B01_sp12-214.dat,-1.45,0.076,-1.6070045203122725,0.0104824434132168
spec-55931-F5593101_sp15-122.dat,-1.983,0.076,-1.7604882370120278,0.0105385491931992
spec-55950-F5595005_sp09-207.dat,-1.983,0.076,-2.0415004713975136,0.0100737261048715
spec-56729-HD113127N570805B_sp15-225.dat,-1.749,0.076,-1.8221748619515183,0.0103721619746545
spec-56026-VB3_176N58_V1_sp14-112.dat,-1.749,0.076,0.551596189843791,0.028101807963202
spec-57454-HD120800N003716B02_sp07-250.dat,-1.333,0.104,-1.3488032051681451,0.0100302103492152
spec-57753-HD124411S025033M01_sp15-225.dat,-1.588,0.072,-1.8507156027152585,0.0110960812970779
spec-56660-HD121616S031407V01_sp12-066.dat,-1.567,0.076,-1.9090472312744549,0.0113675583467772
spec-57890-HD121616S031407V02_sp12-071.dat,-1.567,0.076,-2.195076467739898,0.0095437187508459
spec-58576-HD124411S025033B01_sp15-097.dat,-1.518,0.094,-1.3254082167715653,0.0112532048416925
spec-56719-HD121616S031407M_sp15-223.dat,-2.284,0.118,-0.87552408412587,0.0456544856592536
spec-56675-HD123204S014620V01_sp06-061.dat,-2.183,0.076,-2.3942763421821405,0.0085545701902438
spec-57414-HD123204S014620V02_sp06-061.dat,-2.183,0.076,-2.200695477303695,0.0106114597145935
spec-58576-HD124411S025033B01_sp09-165.dat,-1.938,0.075,-1.8205538426793613,0.0106269994201285
spec-57414-HD123204S014620V02_sp08-137.dat,-1.15,0.076,-1.6195834431859608,0.0122748366164546
spec-56675-HD123204S014620V01_sp08-137.dat,-1.15,0.076,-1.509208254411119,0.0122338418533338
spec-56675-HD123204S014620V01_sp10-196.dat,-1.176,0.08,-1.6266877516487446,0.0104511164263587
spec-56660-HD121616S031407V01_sp13-146.dat,-1.176,0.08,-1.6369430502195876,0.0111016867716388
spec-57890-HD121616S031407V02_sp13-141.dat,-1.176,0.08,-1.8437619198511657,0.0109241481081174
spec-58576-HD124411S025033B01_sp09-021.dat,-1.812,0.074,-1.3899662149797387,0.0112706266525995
spec-56719-HD121616S031407M_sp13-217.dat,-1.561,0.085,-1.3422493894136611,0.0098524626309825
spec-56719-HD121616S031407M_sp13-213.dat,-2.725,0.093,-1320.001093339772,-999.0
spec-57890-HD121616S031407V02_sp13-228.dat,-2.725,0.093,-2.849940048243514,0.0137758552369299
spec-56660-HD121616S031407V01_sp13-213.dat,-2.725,0.093,-3.084785444283624,0.0252661167141504
spec-58576-HD124411S025033B01_sp04-130.dat,-1.283,0.094,-2.1442598107278656,0.0111501777748898
spec-56302-HD125839S025413M01_sp05-159.dat,-1.5,0.093,-1.6953607517801554,0.0101318963144686
spec-56384-HD123647S054954M01_sp16-176.dat,-999.0,-999.0,-0.1806446054148824,0.0116789832178295
spec-56384-HD123647S054954B01_sp10-132.dat,-1.675,0.093,-1.692416425426853,0.0120461089607242
spec-56686-HD122309S071756M01_sp06-232.dat,-1.55,0.271,-1320.001093339772,-999.0
spec-56654-HD120800N003716B01_sp06-178.dat,-1.491,0.061,-1.5502115214681829,0.0119415779413548
spec-58495-HD122600N020231M02_sp01-246.dat,-1.321,0.108,-0.0878784351567137,0.0143779750356339
spec-57083-HD130444N001742B01_sp10-120.dat,-1.626,0.088,-1.9478846756804773,0.0109458411210911
spec-57482-HD122600N020231B02_sp01-242.dat,-1.83,0.081,-1.203067918878033,0.0095435485596227
spec-56656-HD120800N003716M01_sp05-226.dat,-1.926,0.102,-1.9434967992612464,0.0100254714187071
spec-56654-HD120800N003716V01_sp07-144.dat,-1.3,0.16,-1.3798553577777026,0.0097750584903632
spec-56654-HD120800N003716B01_sp02-094.dat,-1.425,0.117,-1.8717921071803647,0.009998515982086
spec-57454-HD120800N003716B02_sp02-157.dat,-1.425,0.117,0.9543442247430683,0.0260039187261387
spec-57753-HD124411S025033M01_sp12-042.dat,-1.927,0.096,-1320.001093339772,-999.0
spec-58229-HD123204S014620B01_sp15-182.dat,-1.477,0.079,0.1922131487011387,0.0151488676837825
spec-56395-HD130444N001742F01_sp02-185.dat,-1.751,0.1,-0.9065258807552496,0.0128775983333295
spec-57119-HD122600N020231V01_sp02-130.dat,-1.525,0.093,-1.2994614378935423,0.0098540013377495
spec-56285-HD122600N020231B01_sp02-130.dat,-1.525,0.093,-1.564911108981566,0.0107515369495807
spec-58109-HD122600N020231V02_sp02-129.dat,-1.525,0.093,-1.6823944297838325,0.0119529868605255
spec-57482-HD122600N020231B02_sp08-123.dat,-1.492,0.096,-1.869780345979688,0.0103607835172342
spec-57482-HD122600N020231B02_sp05-173.dat,-1.75,-999.0,-1320.001093339772,-999.0
spec-57482-HD122600N020231B02_sp04-147.dat,-1.817,0.076,-1.8095643008986892,0.0108954262499691
spec-56285-HD122600N020231M01_sp04-139.dat,-1.817,0.076,-1.4925275107901903,0.0115660348221167
spec-57482-HD122600N020231B02_sp06-039.dat,-1.933,-999.0,-1.7913993695506272,0.0106065431264637
spec-57454-HD120800N003716B02_sp15-151.dat,-1.568,0.061,-2.1941633881318845,0.0108578162858683
spec-57457-HD125136N030324M01_sp10-179.dat,-1.516,0.095,-0.7463896812394477,0.0098709964538035
spec-58257-HD125136N030324B02_sp10-091.dat,-1.516,0.095,-1.698098730483519,0.0112782272623153
spec-56669-HD123751N041718B_sp02-045.dat,-1.818,0.076,-1.896091376484344,0.0108628618376698
spec-58495-HD122600N020231M02_sp15-057.dat,-1.917,0.083,-1.481481075270278,0.0109655330441798
spec-57454-HD120800N003716B02_sp11-202.dat,-1.452,0.08,-1320.001093339772,-999.0
spec-56654-HD120800N003716B01_sp11-202.dat,-1.452,0.08,-1.2938379759733192,0.01289595569909
spec-56285-HD122600N020231B01_sp13-179.dat,-1.25,0.153,-0.4880873907809904,0.0119279752355575
spec-56656-HD120800N003716M01_sp16-234.dat,-1.68,0.126,0.4589050305452446,0.0268672603338486
spec-57402-KP115507N031307M01_sp06-043.dat,-1.3,0.114,-1.41265192178233,0.0102953676742353
spec-58545-KII115507N031307B01_sp09-240.dat,-1.416,0.111,-0.3164466990876571,0.0115104995935808
spec-57521-HD115813N032855B01_sp04-104.dat,-1.416,0.111,-1.8744082019341084,0.0108484716461356
spec-57816-HD115813N032855M01_sp04-104.dat,-1.416,0.111,-1.5357700622266943,0.0109685044131596
spec-56684-HD125136N030324B01_sp03-134.dat,-2.033,0.128,-1320.001093339772,-999.0
spec-57457-HD125136N030324M01_sp09-126.dat,-1.767,0.086,-1.7481775244273845,0.0102232084700821
spec-58545-KII115507N031307V01_sp13-022.dat,-0.467,0.076,2.5191593039682267,0.2172712898940793
spec-56780-HD115813N032855V01_sp13-081.dat,-0.467,0.076,0.0760478293103209,0.0166100607683154
spec-56669-HD123751N041718B_sp06-227.dat,-1.235,0.077,-1.229226613637956,0.011115547007598
spec-58614-HD123751N041718B02_sp10-059.dat,-1.549,0.076,-1.403934841394471,0.0111399719372314
spec-56669-HD123751N041718B_sp10-070.dat,-1.549,0.076,-1.6838508671241073,0.0105706248300617
spec-57482-HD122600N020231B02_sp12-196.dat,-1.549,0.076,-1.7647633647326186,0.0102746425121425
spec-56287-HD121955N054017M01_sp02-013.dat,-1.55,0.093,-1.7102505273637978,0.0103689798444679
spec-57482-HD122600N020231B02_sp11-180.dat,-999.0,-999.0,-0.1461262173576237,0.0115971470299104
spec-58226-HD121955N054017M02_sp07-215.dat,-999.0,-999.0,0.9237857857949046,0.0240731940137012
spec-56669-HD123751N041718B_sp03-023.dat,-1.186,0.087,-1.508020828301494,0.0114523502675128
spec-57159-HD123751N041718M01_sp08-062.dat,-2.6,0.196,-0.2197235068686513,0.0123897286383965
spec-56287-HD121955N054017M01_sp07-012.dat,-1.52,0.068,-0.5551377652932434,0.0099043709931628
spec-57064-HD121955N054017B02_sp07-015.dat,-1.52,0.068,-1.7207699792671076,0.0100586859355152
spec-57159-HD123751N041718M01_sp08-082.dat,-1.415,0.106,-0.7123152984770651,0.0101238352252396
spec-57064-HD121955N054017B02_sp05-225.dat,-1.633,0.076,-1.8442806223290868,0.0104531931795658
spec-57064-HD121955N054017B02_sp08-211.dat,-1.958,0.07,-1.0150051127618431,0.0108808209581611
spec-57457-HD125136N030324M01_sp11-226.dat,-1.4,0.16,-0.9448095478757794,0.0091809169017641
spec-56287-HD121955N054017M01_sp05-152.dat,-1.569,0.068,-1.2273737693678946,0.0096463016772892
spec-57521-HD115813N032855B01_sp12-028.dat,-1.877,0.076,-2.0153171895713644,0.0116745345071624
spec-56287-HD121955N054017M01_sp04-181.dat,-1.75,-999.0,-1.858420778076297,0.0107058183038057
spec-57064-HD121955N054017B02_sp04-199.dat,-1.75,-999.0,-1.9559076543009368,0.0111637837056084
spec-56669-HD123751N041718B_sp16-167.dat,-1.438,0.108,-0.0532960904859808,0.0145633030837305
spec-56287-HD121955N054017M01_sp04-025.dat,-2.15,0.111,-1.9096514442188093,0.0109349602733381
spec-56669-HD123751N041718B_sp12-058.dat,-2.85,0.131,-2.710063632422124,0.0197200345613241
spec-58614-HD123751N041718B02_sp12-140.dat,-2.85,0.131,-0.3686051096573693,0.0124414591844026
spec-58226-HD121955N054017M02_sp15-174.dat,-2.85,0.192,1.6626567183027796,0.0324387436206867
spec-57165-HD124702N090350B01_sp02-241.dat,-999.0,-999.0,-2.016458732120761,0.0107292598246814
spec-56287-HD121955N054017M01_sp16-034.dat,-1.568,0.148,-1.624435536652269,0.0109540643316269
spec-57091-HD121955N054017V01_sp11-104.dat,-1.982,0.079,-2.104457759117697,0.0105986164783201
spec-58156-HD121955N054017V02_sp11-039.dat,-1.982,0.079,-1.4587798141950938,0.0132198087392326
spec-57396-HD123302N101744M01_sp07-240.dat,-1.118,0.14,2.462398423828172,0.1033446970138237
spec-57396-HD123302N101744M01_sp07-022.dat,-999.0,-999.0,-1.3035061005572277,0.0115805969629223
spec-57396-HD123302N101744M01_sp07-024.dat,-999.0,-999.0,-1.0479598861600723,0.0093196040389226
spec-57396-HD123302N101744M01_sp08-223.dat,-1.267,0.083,-1.4975846266862591,0.0104727464727205
spec-57396-HD123302N101744M01_sp02-174.dat,-1.467,0.107,-1.2096642199027927,0.0095087520039137
spec-56722-HD123302N101744B01_sp02-174.dat,-1.467,0.107,-0.6457970475039756,0.0117360219062312
spec-57396-HD123302N101744M01_sp05-007.dat,-2.029,0.105,-1.013391324095258,0.010638814143415
spec-57165-HD124702N090350B01_sp04-171.dat,-1.534,0.09,-1.328121264402982,0.0127299561545916
spec-57421-HD121325N101544B02_sp08-191.dat,-999.0,-999.0,-1.125071428845773,0.0141437748427381
spec-57868-HD115503N082638M01_sp13-140.dat,-1.531,0.095,-1.3402625862217663,0.0109179082735507
spec-56329-HD121325N101544M01_sp05-186.dat,-2.001,0.077,-1.886423401770838,0.010467733878739
spec-57396-HD123302N101744M01_sp04-129.dat,-2.303,0.113,-1.9738394149873015,0.0101206317408603
spec-57421-HD121325N101544B02_sp04-147.dat,-2.302,0.107,0.5495446483452148,0.038493338963057
spec-58200-HD121325N101544M02_sp03-248.dat,-1.519,0.09,-1.349795623350292,0.0105052185670146
spec-57396-HD123302N101744M01_sp08-095.dat,-999.0,-999.0,-1.3004669195132492,0.0113172238044097
spec-58524-HD123302N101744V02_sp03-102.dat,-0.7,0.076,-0.8446097700268682,0.0092145090420776
spec-57396-HD123302N101744M01_sp03-064.dat,-0.7,0.076,-1.101158103014274,0.0093508465588534
spec-57396-HD123302N101744M01_sp13-026.dat,-1.333,0.101,-1.1102310877716677,0.0104588415719493
spec-56722-HD123302N101744B01_sp14-089.dat,-0.886,0.101,-0.7417380264614524,0.0110542394674351
spec-57458-HD124814N133310M01_sp01-209.dat,-999.0,-999.0,-1.814862966144796,0.0120423386703699
spec-56329-HD121325N101544M01_sp13-188.dat,-1.834,0.096,-1.3542714864415175,0.0110218857435222
spec-57396-HD123302N101744M01_sp15-207.dat,-999.0,-999.0,0.982363164572479,0.0342067708464999
spec-57396-HD123302N101744M01_sp15-050.dat,-1.417,-999.0,-1.757824257591178,0.010696694586623
spec-56722-HD123302N101744B01_sp15-050.dat,-1.417,-999.0,-1.7577967844036675,0.0113359043632121
spec-57396-HD123302N101744M01_sp15-045.dat,-999.0,-999.0,-0.9284115883446912,0.0110847425610117
spec-56329-HD121325N101544M01_sp12-121.dat,-2.15,0.229,0.3337595959705256,0.0175538289317109
spec-56329-HD121325N101544M01_sp16-223.dat,-2.059,0.13,6.403195822465557,0.2050551960902325
spec-56358-HD120710N125907M01_sp05-239.dat,-1.587,0.063,-1.6126269797960615,0.011990944226566
spec-58610-HD120710N125907B02_sp05-245.dat,-1.587,0.063,-1.5801141725035346,0.0108462881014917
spec-58610-HD120710N125907B02_sp08-139.dat,-1.661,0.102,-1.487083156570829,0.0098826696940253
spec-57421-HD121325N101544B02_sp11-023.dat,-1.661,0.102,-1.8532199286263655,0.010049027010548
spec-56329-HD121325N101544M01_sp11-023.dat,-1.661,0.102,-1.529742933558885,0.0110049878146616
spec-58197-HD120710N125907M02_sp08-139.dat,-1.661,0.102,-0.4373709433182552,0.011672573379629
spec-57458-HD124814N133310M01_sp05-247.dat,-1.515,0.102,-0.9953549006036624,0.0106341373307729
spec-57426-HD130210N105732M01_sp16-152.dat,-999.0,-999.0,2.8287088890408207,0.0740290861258647
spec-57447-HD130210N105732V01_sp16-111.dat,-1.786,0.091,-1.929495597305511,0.0104045490233019
spec-56358-HD120710N125907M01_sp03-050.dat,-1.425,0.093,-1.5371859327719393,0.0103644354264239
spec-58610-HD120710N125907B02_sp03-049.dat,-1.425,0.093,-1320.001093339772,-999.0
spec-58610-HD120710N125907B02_sp04-134.dat,-2.402,0.058,-2.6674940535618363,0.0086908121007274
spec-56358-HD120710N125907M01_sp04-134.dat,-2.402,0.058,-2.331829335793013,0.0100838645829632
spec-57458-HD124814N133310M01_sp08-173.dat,-1.883,0.181,-0.7634361928543352,0.0111886649206931
spec-56726-HD124814N133310B_sp10-113.dat,-999.0,-999.0,0.1232005942964055,0.0152628282633657
spec-58106-HD124814N133310V02_sp10-113.dat,-999.0,-999.0,-1.6419615692806686,0.0111455778267012
spec-57458-HD124814N133310M01_sp10-227.dat,-1.88,0.086,-2.017388236170921,0.0103883926002564
spec-56688-HD122946N143900M_sp07-181.dat,-2.2,0.091,-2.3304400336937783,0.0105278963724588
spec-57458-HD124814N133310M01_sp03-152.dat,-2.262,0.07,-1.8744164748569252,0.010534815085558
spec-57458-HD124814N133310M01_sp14-054.dat,-1.482,0.114,-1.151470741734791,0.0095901739033413
spec-57515-HD124029N161645M01_sp01-213.dat,-1.482,0.114,-1.094235523838088,0.0100274445018037
spec-58610-HD120710N125907B02_sp12-153.dat,-1.709,0.086,-1.7620803085518504,0.011283813909009
spec-57458-HD124814N133310M01_sp16-015.dat,-2.039,0.071,-1320.001093339772,-999.0
spec-56358-HD120710N125907M01_sp16-190.dat,-1.384,0.107,-0.1247757797331034,0.011716235832084
spec-57515-HD124029N161645M01_sp05-022.dat,-1.465,0.113,-1.367598684803241,0.0099776618184587
spec-56726-HD124814N133310B_sp16-087.dat,-1.465,0.113,-0.809274191336955,0.0102509536493807
spec-56688-HD122946N143900M_sp04-074.dat,-999.0,-999.0,1.8623310964520003,0.1667643318303895
spec-57458-HD124814N133310M01_sp15-203.dat,-2.367,0.107,-1.656830468562592,0.0107907460677571
spec-57515-HD124029N161645M01_sp02-171.dat,-1.448,0.125,-1.2454434769033815,0.0097623570404174
spec-57136-HD121513N165426B01_sp02-034.dat,-1.445,0.081,-1.7814561168649856,0.0100536830923396
spec-57515-HD124029N161645M01_sp06-191.dat,-1.885,0.185,1.5778517070922284,0.0429633609642504
spec-57458-HD124814N133310M01_sp11-112.dat,-1.885,0.185,0.1236071610461267,0.0165451601147756
spec-57458-HD124814N133310M01_sp11-116.dat,-2.556,0.105,-2.623572065659529,0.0089631400387174
spec-56688-HD122946N143900M_sp15-159.dat,-2.3,0.076,-2.402041804074877,0.0083819478668182
spec-56658-HD122946N143900B01_sp15-159.dat,-2.3,0.076,-1320.001093339772,-999.0
spec-56649-HD121513N165426V_sp06-205.dat,-1.517,0.076,-1.9687049259927067,0.0109697180809743
spec-56688-HD122946N143900M_sp16-086.dat,-1.517,0.076,-1.9479843487199735,0.0111451843148374
spec-58175-HD122946N143900V02_sp16-094.dat,-1.517,0.076,-1.7975352910773357,0.0112601561301317
spec-57136-HD121513N165426B01_sp06-167.dat,-1.517,0.076,-1.9718271861587349,0.0101571694269623
spec-57085-HD122946N143900V01_sp16-086.dat,-1.517,0.076,-1.8935539163912536,0.011379905740613
spec-57085-HD122946N143900V01_sp16-210.dat,-1.417,0.076,-1.61433445582442,0.0115242663536027
spec-58175-HD122946N143900V02_sp16-224.dat,-1.417,0.076,-1.435153804668016,0.0107447860823195
spec-56649-HD121513N165426V_sp06-197.dat,-1.417,0.076,-1.5943810244288197,0.0106866082059795
