2689556491246048896,SW Aqr,RRab,DuPont,6570,110,2.02,0.069999933242797852,2.80,0.079999920,-1.43599987030029297,0.137,102,-1.43800020217895508,0.109,30 
2689556491246048896,SW Aqr,RRab,DuPont,6450,200,2.11,0.170000076293945312,2.38,0.120000124,-1.45800018310546875,0.208,54,-1.46000003814697266,0.257,20 
1565435491136901888,SX UMa,RRc,HARPSN,7880,330,3.22,0.139999866485595703,2.00,0.159999970,-1.79099988937377930,0.117,26,-1.79199981689453125,0.112,17 
1565435491136901888,SX UMa,RRc,HARPSN,8210,330,3.49,0.199999809265136719,2.37,0.180000070,-1.66400003433227539,0.091,19,-1.66200017929077148,0.159,15 
1492230556717187456,TV Boo,RRc,HARPSN,7220,410,3.24,0.159999847412109375,1.88,0.200000050,-2.53599977493286133,0.102,14,-2.53700017929077148,0.102,6 
6321161342439508480,TV Lib,RRab,UVES,6440,110,2.57,0.100000023841857924,2.76,0.089999914,-0.53599977493286133,0.143,101,-0.53700017929077148,0.167,23 
6321161342439508480,TV Lib,RRab,Subaru,6670,120,2.69,0.100000023841857924,1.86,0.079999920,-0.52699995040893555,0.171,133,-0.52600002288818359,0.151,22 
2973463347160718976,U Lep,RRab,HARPS,6760,270,2.53,0.159999847412109375,2.73,0.250000000,-1.81300020217895508,0.153,34,-1.81300020217895508,0.155,11 
2973463347160718976,U Lep,RRab,HARPS,7810,500,3.03,0.169999837875366211,5.82,2.500000000,-1.64300012588500977,0.176,21,-1.63999986648559570,0.063,11 
2973463347160718976,U Lep,RRab,HARPS,6180,270,2.12,0.100000143051147461,3.23,0.230000020,-2.18800020217895508,0.144,29,-2.18599987030029297,0.068,9 
4784552718312266624,U Pic,RRab,SALT,6900,140,1.85,0.085000038146972656,3.80,0.160000090,-0.81599998474121094,0.118,85,-0.81599998474121094,0.089,19 
5911972631268753792,UU Pav,RRab,UVES,6550,120,2.02,0.064999938011169434,2.79,0.099999905,-1.47700023651123047,0.133,95,-1.47499990463256836,0.091,26 
5768557209320424320,UV Oct,RRab,UVES,6200,50,1.75,0.049999952316284180,2.56,0.099999905,-1.71700000762939453,0.076,79,-1.71799993515014648,0.051,16 
5768557209320424320,UV Oct,RRab,UVES,6240,80,1.76,0.049999952316284180,2.70,0.099999905,-1.71899986267089844,0.084,74,-1.71799993515014648,0.058,16 
3699778119760745472,UV Vir,RRab,UVES,7370,150,2.30,0.090000033378601074,2.92,0.120000124,-1.40600013732910156,0.102,60,-1.40700006484985352,0.100,24 
4229920123678447232,V341 Aql,RRab,UVES,6140,130,1.85,0.115000009536743164,2.56,0.099999905,-1.47300004959106445,0.107,43,-1.47200012207031250,0.145,19 
4344296958198114688,V413 Oph,RRab,UVES,6160,120,2.04,0.084999918937683105,3.39,0.160000090,-1.15100002288818359,0.112,64,-1.14900016784667969,0.119,19 
6771307454464848768,V440 Sgr,RRab,HARPS,6200,70,2.04,0.059999942779541016,2.74,0.089999914,-1.43900012969970703,0.117,121,-1.43699979782104492,0.123,33 
6771307454464848768,V440 Sgr,RRab,HARPS,7000,130,2.08,0.079999923706054688,3.25,0.129999880,-1.37799978256225586,0.118,84,-1.37900018692016602,0.111,32 
4352084489819078784,V445 Oph,RRab,DuPont,6680,100,2.60,0.100000143051147461,2.56,0.059999943,0.11100006103515624,0.182,234,0.11299991607666016,0.193,34 
4352084489819078784,V445 Oph,RRab,DuPont,7640,220,2.66,0.160000085830688477,2.83,0.110000130,0.10400009155273438,0.176,104,0.10300016403198242,0.208,28 
4055098870077726976,V494 Sco,RRab,DuPont,6190,140,2.04,0.119999885559082045,2.32,0.099999905,-1.36899995803833008,0.207,96,-1.36800003051757812,0.197,28 
4055098870077726976,V494 Sco,RRab,DuPont,6630,120,2.23,0.079999923706054688,2.49,0.069999930,-1.22100019454956055,0.159,110,-1.22200012207031250,0.111,33 
4473628559603349888,V816 Oph,RRab,UVES,6420,120,2.35,0.110000014305114760,2.41,0.059999943,-0.62900018692016602,0.150,128,-0.63100004196166992,0.179,28 
6735230515154698880,V1640 Sgr,RRab,UVES,6630,140,2.70,0.134999990463256836,2.52,0.099999905,-0.16699981689453125,0.174,123,-0.16699981689453125,0.218,24 
6796320308904070016,V1646 Sgr,RRab,UVES,6320,480,2.34,0.134999990463256836,3.91,0.369999900,-1.49200010299682617,0.165,32,-1.49100017547607422,0.117,14 
6106206239392766208,V529 Cen,RRab,UVES,6960,350,2.47,0.144999980926513672,3.84,0.289999960,-1.66099977493286133,0.136,22,-1.66200017929077148,0.106,9 
5384505910934827392,V570 Cen,RRab,UVES,5970,70,1.70,0.084999978542327881,3.11,0.080000160,-1.45699977874755859,0.118,110,-1.45800018310546875,0.145,29 
5384505910934827392,V570 Cen,RRab,UVES,6000,70,1.52,0.074999988079071045,3.42,0.140000100,-1.51100015640258789,0.098,93,-1.51100015640258789,0.114,25 
3460867849501581824,V580 Cen,RRab,UVES,6990,140,2.43,0.075000047683715820,3.09,0.130000110,-1.61199998855590820,0.118,60,-1.61199998855590820,0.064,16 
3460867849501581824,V580 Cen,RRab,UVES,6650,140,1.83,0.079999983310699463,3.27,0.129999880,-1.64099979400634766,0.120,54,-1.64200019836425781,0.071,17 
5398731873409720448,V595 Cen,RRab,UVES,6350,80,2.06,0.049999952316284180,3.61,0.150000100,-1.60699987411499023,0.084,86,-1.60799980163574219,0.071,19 
5398731873409720448,V595 Cen,RRab,UVES,6210,70,1.48,0.064999997615814209,2.91,0.080000160,-1.62099981307983398,0.099,96,-1.62099981307983398,0.830,28 
6483680332235888896,V Ind,RRab,UVES,6760,110,1.91,0.074999988079071045,2.62,0.110000130,-1.60500001907348633,0.102,73,-1.60400009155273438,0.093,25 
6483680332235888896,V Ind,RRab,UVES,6490,70,1.95,0.050000011920928955,2.58,0.069999930,-1.64900016784667969,0.083,93,-1.64799976348876953,0.058,28 
4985455994038393088,VW Scl,RRab,UVES,7940,180,2.43,0.144999980926513672,3.56,0.210000040,-1.21400022506713867,0.081,30,-1.21199989318847656,0.089,17 
4985455994038393088,VW Scl,RRab,UVES,6590,70,2.01,0.054999947547912598,3.03,0.079999920,-1.54300022125244141,0.085,90,-1.53999996185302734,0.072,25 
4467433017735910912,VX Her,RRab,DuPont,7560,270,2.55,0.099999904632568359,4.24,0.389999870,-1.24300003051757812,0.158,41,-1.24499988555908203,0.082,21 
4467433017735910912,VX Her,RRab,DuPont,6460,100,2.10,0.070000171661376953,2.39,0.070000170,-1.67000007629394531,0.131,104,-1.66699981689453125,0.118,32 
4467433017735910912,VX Her,RRab,Subaru,6350,280,2.37,0.204999923706054688,3.29,1.600000100,-1.56699991226196289,0.081,12,-1.56599998474121094,0.107,3 
4709830423483623808,W Tuc,RRab,DuPont,6040,110,1.69,0.110000014305114760,3.38,0.140000100,-1.95599985122680664,0.114,59,-1.95599985122680664,0.123,15 
4709830423483623808,W Tuc,RRab,DuPont,6090,100,1.53,0.100000023841857924,3.26,0.099999905,-1.84499979019165039,0.138,84,-1.84499979019165039,0.146,28 
5918501428232052992,WY Pav,RRab,SALT,6310,120,1.95,0.084999978542327881,2.82,0.110000130,-1.15199995040893555,0.170,127,-1.15000009536743164,0.134,33 
