realization_spec_file_name,orig_spec_file_name,EW_Hbeta,err_EW_Hbeta_from_robo,EW_Hdelta,err_EW_Hdelta_from_robo,EW_Hgamma,err_EW_Hgamma_from_robo,EW_Heps,err_EW_Heps_from_robo,EW_CaIIK,err_EW_CaIIK_from_robo,EW_Balmer,err_EW_Balmer_from_robo,err_EW_Balmer_scaled,err_EW_CaIIK_scaled,feh_retrieved,err_feh_retrieved,teff_retrieved,feh_corrected
spec-55919-F5591906_sp08-016_noise_ver_000.dat,spec-55919-F5591906_sp08-016.dat,4.269584,2.33448,6.866716,1.38217,5.398331,1.535931,6.567317,5.246273,6.293473,1.736972,6.1325235,1.033135754107489,0.4862398514479876,0.51548235414532,-1.0104924620932063,0.0091637943359894,6615.848079307422,-0.8523733006823155
spec-55919-F5591906_sp11-190_noise_ver_000.dat,spec-55919-F5591906_sp11-190.dat,3.881312,1.136285,4.213384,1.143893,4.272548,1.235216,6.611846,1.23605,4.865778,0.760579,4.242965999999999,0.8417615104804033,0.4782887664219976,0.47491585149249,-1.6620358166005542,0.0112059159386017,6251.612333973798,-1.7135873471793897
spec-55920-B5592004_sp04-061_noise_ver_000.dat,spec-55920-B5592004_sp04-061.dat,8.379984,1.86294,9.764969,1.553582,8.995966,1.497122,9.430284,1.467977,1.547353,0.365729,9.3804675,1.0787714440056335,0.4881358916032497,0.45851089613899,-1.9701692035301832,0.0108015104873318,7241.929743211206,-2.1208799688947444
spec-55920-F5592001_sp09-219_noise_ver_000.dat,spec-55920-F5592001_sp09-219.dat,6.100205,1.493044,6.191229,1.050193,6.111037,1.525196,8.886655,1.807821,3.857658,1.085038,6.151133,0.9258952661701269,0.4817842976511028,0.48839625014778,-1.594285837138278,0.0100369236839282,6619.435292241025,-1.624035004178487
spec-55920-F5592001_sp16-223_noise_ver_000.dat,spec-55920-F5592001_sp16-223.dat,7.365793,2.187572,7.187896,2.770864,6.518694,2.427315,9.050112,3.140277,4.523263,1.949015,6.853295,1.841843194718337,0.5198394701823531,0.52429217039965,-1.2882834536133907,0.0095478487370514,6754.785764198056,-1.2195591559788173
spec-55920-F5592004_sp01-080_noise_ver_000.dat,spec-55920-F5592004_sp01-080.dat,9.930232,1.763218,10.588087,1.848935,10.279591,1.549525,11.05564,1.767819,1.413439,0.867259,10.433839,1.206191149844211,0.4934298376218339,0.47934811852329,-1.908826543116435,0.0115101353048267,7444.98022112241,-2.039796859946813
spec-55920-F5592004_sp11-052_noise_ver_000.dat,spec-55920-F5592004_sp11-052.dat,6.993175,1.741759,7.672208,1.454166,7.857806,1.461534,8.137028,1.768753,3.550077,0.675968,7.765007000000001,1.030858912353189,0.4861452547978008,0.47140049204608,-1.401535767193252,0.0101431721370578,6930.529608907524,-1.369256766396495
spec-55920-F5592004_sp12-077_noise_ver_000.dat,spec-55920-F5592004_sp12-077.dat,3.189901,1.258941,3.860092,1.25362,3.607646,1.159008,6.926323,1.531407,5.506502,1.74349,3.733869,0.8536484417580811,0.4787826364407399,0.5157531595119,-1.6084334708790702,0.0118641403043649,6153.477545674361,-1.6427354341928169
spec-55920-GAC_106N28_B1_sp13-120_noise_ver_000.dat,spec-55920-GAC_106N28_B1_sp13-120.dat,12.714712,6.643112,4.182179,4.304906,2.432649,2.022148,9.849311,9.68794,8.272618,56.763133,3.307414,2.378092628701624,0.5421191916533813,2.8016713233222297,-1.1846081463793108,0.0130456365297261,6071.273032302182,-1.0825204919402565
spec-55921-F5592102_sp11-165_noise_ver_000.dat,spec-55921-F5592102_sp11-165.dat,9.736979,1.775623,10.599935,1.443481,10.152779,1.319483,11.099617,1.067056,1.443216,0.302231,10.376357,0.9778385327662742,0.4839424006507856,0.45587272504861,-1.8970776216217728,0.0114786164233441,7433.899849599835,-2.0242670626548964
spec-55921-F5592103_sp03-037_noise_ver_000.dat,spec-55921-F5592103_sp03-037.dat,0.043989,inf,0.030191,inf,8.244709,1.600886,8.52634,1.339779,3.232952,0.496422,4.13745,inf,inf,0.46394083872482,-2.0792020129851387,0.0096515240580521,6231.272810617339,-2.2650002125931055
spec-55921-F5592103_sp15-028_noise_ver_000.dat,spec-55921-F5592103_sp15-028.dat,6.566413,2.41856,9.312242,3.465312,4.462925,1.157101,9.777096,5.785163,4.74077,2.066711,6.8875835,1.826695786217905,0.519210136105689,0.52918212259741,-1.225289154760886,0.0094517961460475,6761.395299686588,-1.1362929010999951
spec-55921-F5592105_sp01-054_noise_ver_000.dat,spec-55921-F5592105_sp01-054.dat,8.973823,1.746094,8.246881,2.036199,7.785129,1.894295,14.983272,4.309004,3.780783,17.358307,8.016005,1.3905448495667083,0.5010892379338514,1.16450680200417,-1.28417580673203,0.0101563989829829,6978.91259995556,-1.2141296428576949
spec-55921-F5592105_sp02-180_noise_ver_000.dat,spec-55921-F5592105_sp02-180.dat,6.102258,1.998758,7.437603,2.553856,5.740206,1.910611,9.514032,2.507162,4.64244,1.363363,6.5889045,1.59472684667759,0.5095724506642363,0.49995990520353,-1.306466764174438,0.0095253410768126,6703.8212019518005,-1.2435939686411817
spec-55921-F5592105_sp04-042_noise_ver_000.dat,spec-55921-F5592105_sp04-042.dat,4.825637,1.675303,4.466466,1.093352,4.464146,1.432619,6.450475,0.989997,5.586549,0.94902,4.465306,0.90108487323129,0.4807534925644511,0.4827450681362,-1.469593013968331,0.0110386703935858,6294.471138544433,-1.4592152572369612
spec-55921-F5592105_sp05-193_noise_ver_000.dat,spec-55921-F5592105_sp05-193.dat,9.846439,1.715416,12.857258,41.029939,10.410512,1.927545,14.744509,23.974047,3.782196,10.985401,11.633885,20.53759555102998,1.296597689013263,0.89972970082131,-0.6437413213825924,0.0138936895987712,7676.304035954525,-0.3675993685045705
spec-55921-F5592105_sp06-036_noise_ver_000.dat,spec-55921-F5592105_sp06-036.dat,-0.0,-inf,6.439364,2.4391,8.541577,3.018666,1.057423,3.909652,6.123444,2.413433,7.490470500000001,1.9404608492286053,0.5239367684457641,0.54358748901523,-0.7714139982988111,0.0101766299135158,6877.609278777965,-0.536357904607313
spec-55921-F5592105_sp06-150_noise_ver_000.dat,spec-55921-F5592105_sp06-150.dat,9.973943,2.477948,10.61358,2.565761,9.552265,1.946129,12.146833,2.369442,3.511998,2.380571,10.0829225,1.6101667300129203,0.5102139362835332,0.54222216131401,-0.9992684243196196,0.0110990134065608,7377.336694567983,-0.8375372979479532
spec-55921-F5592105_sp07-136_noise_ver_000.dat,spec-55921-F5592105_sp07-136.dat,6.784976,2.124619,6.641454,2.529008,5.952513,2.251434,10.187648,4.14242,5.533453,3.7588,6.2969835,1.6929882250343622,0.5136549466118524,0.599483868828,-1.1458826540790863,0.00923266223929,6647.549792897809,-1.0313328960638697
spec-55921-F5592105_sp09-201_noise_ver_000.dat,spec-55921-F5592105_sp09-201.dat,5.038536,2.630591,11.28919,4.233678,5.898059,2.727673,8.91502,3.650423,8.619796,3.532803,8.5936245,2.5181456174441643,0.5479380165930942,0.59009430140993,0.0057643709701368,0.0170970188774311,7090.255953678183,0.4909212835200821
spec-55921-F5592105_sp10-090_noise_ver_000.dat,spec-55921-F5592105_sp10-090.dat,7.683723,2.62111,9.474263,10.601994,7.732455,5.880465,15.180989,5.348666,7.459258,5.087961,8.603359000000001,6.061809659504762,0.6951677250844388,0.65470693293491,-0.2327981168699332,0.014682962561482,7092.132399810651,0.17558790766130233
spec-55921-F5592105_sp11-043_noise_ver_000.dat,spec-55921-F5592105_sp11-043.dat,8.862904,1.743957,10.266947,1.588837,9.447936,1.445906,10.047004,1.404092,0.881102,0.396734,9.8574415,1.074133042668016,0.4879431785049713,0.45979907048554,-2.3978639260276027,0.0135995033935892,7333.872423121587,-2.6862095054164645
spec-55921-F5592105_sp14-177_noise_ver_000.dat,spec-55921-F5592105_sp14-177.dat,10.253528,1.857397,10.583207,1.502263,10.597075,1.871502,11.366738,1.659386,2.066419,0.685083,10.590141,1.1999285246602192,0.4931696423919007,0.47177919577673,-1.5196292677677552,0.011568594802932,7475.109378592947,-1.5253534878060377
spec-55922-B5592204_sp06-171_noise_ver_000.dat,spec-55922-B5592204_sp06-171.dat,5.888709,3.056974,16.62632,17.616235,7.094356,1.709798,9.165791,6.113648,8.654088,5.376586,11.860338,8.849507680883,0.8109890789650271,0.66669852528366,0.807691070517073,0.0410948835430494,7719.955672508604,1.5509129680842926
spec-55922-B5592205_sp12-052_noise_ver_000.dat,spec-55922-B5592205_sp12-052.dat,6.496211,1.669738,6.484085,1.720969,6.86644,1.506577,7.738233,2.21989,3.389044,1.369504,6.6752625000000005,1.143624562071181,0.4908303642039856,0.50021504723424,-1.642348676822066,0.0100597454864328,6720.467782167286,-1.6875647637315003
spec-55922-B5592205_sp16-135_noise_ver_000.dat,spec-55922-B5592205_sp16-135.dat,9.925165,5.280195,5.981024,6.813984,3.796906,4.184899,11.786063,6.225194,0.037634,inf,4.888965,3.998242038460684,0.609432041426958,inf,-999.0,-999.0,-999.0,-1320.001093339772
spec-55923-F5592304_sp05-021_noise_ver_000.dat,spec-55923-F5592304_sp05-021.dat,10.108304,3.709679,15.161907,12.650284,10.637218,4.943518,-0.0,-inf,6.545011,9.942577,12.8995625,6.790950881448414,0.7254615814663106,0.8564031688178699,0.4750947008632966,0.0485543850551853,7920.279139948183,1.1112850240983563
spec-55923-F5592304_sp14-125_noise_ver_000.dat,spec-55923-F5592304_sp14-125.dat,8.890783,1.692026,8.745203,2.327628,9.672354,1.798633,10.634664,1.928856,1.480527,0.701259,9.2087785,1.4707933892182987,0.5044233488878034,0.47245126506329,-2.034396561929194,0.0106075986739152,7208.834549823026,-2.205776089528887
spec-55923-F5592306_sp04-097_noise_ver_000.dat,spec-55923-F5592306_sp04-097.dat,11.616547,2.011717,13.019687,1.731877,11.730587,1.861823,11.86165,1.12068,1.591496,0.232455,12.375137,1.271395181135472,0.4961388897231416,0.45297371994605,-1.591060016008505,0.0169885725206215,7819.189592334809,-1.619771093804406
spec-55924-M31_016N38_M1_sp01-088_noise_ver_000.dat,spec-55924-M31_016N38_M1_sp01-088.dat,7.298174,4.114955,11.036748,5.193095,8.602775,4.807015,31.832578,11.346908,11.335196,5.544408,9.819761499999998,3.538206780604053,0.5903188139578586,0.6736710779424799,0.8360053287223516,0.0284538564083385,7326.609133761951,1.5883389301693007
spec-55924-M31_016N38_M1_sp04-109_noise_ver_000.dat,spec-55924-M31_016N38_M1_sp04-109.dat,-0.883118,-0.313057,18.269067,8.793156,7.028509,2.560308,18.004512,10.193108,21.352821,7.057164,12.648788,4.579158478781882,0.6335675568570793,0.7365220204288401,3.4673007255314108,0.1387735510315257,7871.939231309168,5.066401503501091
spec-55924-M31_016N38_M1_sp10-228_noise_ver_000.dat,spec-55924-M31_016N38_M1_sp10-228.dat,3.801871,2.777733,6.092289,2.668821,4.632284,9.703915,0.043157,inf,9.46284,3.145389,5.3622865,5.032111183620301,0.6523865233003395,0.57399829185359,-0.5810309861161107,0.0112741537631609,6467.375303126472,-0.28470845845473763
spec-55930-F5593001_sp06-193_noise_ver_000.dat,spec-55930-F5593001_sp06-193.dat,11.61791,3.159691,13.325364,3.288594,10.429742,5.392674,16.737296,4.738264,2.798102,3.465215,11.877553,3.158155449273832,0.5745287034791692,0.58728620182165,-1.0050551341041143,0.0130811475276408,7723.274078196666,-0.8451862068270517
spec-55930-F5593001_sp10-006_noise_ver_000.dat,spec-55930-F5593001_sp10-006.dat,6.325259,2.060043,5.823722,1.87023,6.790088,2.331755,6.129082,10.665915,7.536972,5.221414,6.306905,1.4945602725321083,0.505410798956576,0.6602515460963401,-0.7227871335078246,0.0098248701051471,6649.462285609637,-0.4720826131698355
spec-55930-F5593001_sp11-020_noise_ver_000.dat,spec-55930-F5593001_sp11-020.dat,-13.962028,-4.94941,6.764825,1.791912,7.337741,1.83853,-2.578062,-0.913899,2.874833,2.101567,7.051283,1.283660895315036,0.4966484971525313,0.53063029563477,-1.7476805207976185,0.0101188305905533,6792.950417428833,-1.826793048307858
spec-55930-F5593001_sp14-039_noise_ver_000.dat,spec-55930-F5593001_sp14-039.dat,2.913694,1.639783,4.833387,1.047238,3.060234,2.631721,5.838919,1.591046,3.785358,0.867275,3.9468105,1.416215277640109,0.5021557751668497,0.47934878328025,-1.961100586278097,0.0104575630420638,6194.524672297902,-2.10889301437242
spec-55930-F5593003_sp03-135_noise_ver_000.dat,spec-55930-F5593003_sp03-135.dat,3.551246,1.548215,5.194063,1.400967,3.718506,1.575455,6.904841,2.816203,5.674325,3.445214,4.4562845,1.05413080214388,0.4871121392172204,0.58645521407434,-1.4528909136704449,0.0110413743976591,6292.732132043426,-1.4371383174860848
spec-55931-B5593104_sp11-126_noise_ver_000.dat,spec-55931-B5593104_sp11-126.dat,0.020267,inf,5.361231,1.175383,5.381492,1.339735,7.126759,1.191966,2.993013,0.463926,5.3713615,0.8911250006191612,0.4803396866494745,0.46259071733906,-1.973640581182619,0.009561711251403,6469.124622418901,-2.125468457403286
spec-55931-F5593101_sp02-152_noise_ver_000.dat,spec-55931-F5593101_sp02-152.dat,7.47381,5.768017,7.638313,2.107931,11.186375,2.952467,6.282316,4.886288,5.872874,17.532847,9.412344,1.813865657018871,0.5186770787505167,1.17175846949157,-0.4268648653622656,0.0134921151480676,7248.074335654743,-0.08093072398982698
spec-55931-F5593101_sp04-077_noise_ver_000.dat,spec-55931-F5593101_sp04-077.dat,6.150785,1.548952,8.848653,24.83807,6.811635,1.643455,8.587345,1.853769,5.140704,1.456754,7.830144000000001,12.446190839589486,0.9604215891315846,0.50384005003174,-0.9396177231205256,0.0100304740850666,6943.085577034346,-0.758690631182541
spec-55931-F5593101_sp07-122_noise_ver_000.dat,spec-55931-F5593101_sp07-122.dat,8.406,1.804247,9.805438,1.486562,9.417158,1.721404,9.409183,0.957006,1.812436,0.28389,9.611298,1.1372223079789632,0.4905643677685175,0.4551107058359,-1.790082037384062,0.0111377095373686,7286.425197418465,-1.882839635882426
spec-55931-F5593101_sp15-122_noise_ver_000.dat,spec-55931-F5593101_sp15-122.dat,6.309023,2.026916,8.335247,1.773637,7.949096,1.76739,8.709428,1.126901,2.524372,0.654543,8.1421715,1.2519440502543433,0.4953307475585728,0.47051034092933,-1.6975182419223764,0.0105385491931992,7003.232764419268,-1.7604882370120278
spec-55931-M31_025N30_B2_sp07-241_noise_ver_000.dat,spec-55931-M31_025N30_B2_sp07-241.dat,2.719228,4.130262,7.433605,1.938097,7.498751,2.051086,6.274378,4.406199,2.675908,0.562326,7.466178,1.4109547973628531,0.5019372163620217,0.46667897264306,-1.7507192809737917,0.0102422139249467,6872.926596804266,-1.8308097003534232
spec-55932-F5593201_sp01-132_noise_ver_000.dat,spec-55932-F5593201_sp01-132.dat,10.041001,1.781465,10.162876,1.3844,11.394791,1.889007,11.193804,1.419342,1.011877,0.592992,10.7788335,1.1709943217250245,0.4919675040929493,0.46795306245152,-2.165431087390313,0.0114631080330476,7511.482208409645,-2.3789783378865925
spec-55932-F5593201_sp14-097_noise_ver_000.dat,spec-55932-F5593201_sp14-097.dat,5.800427,2.099528,7.346574,6.060278,10.204708,4.023223,-0.0,-inf,15.951767,7.284557,8.775641,3.637076186479086,0.5944265718132644,0.74596958789167,1.2893483456545352,0.0342568973385798,7125.341901335514,2.1875705413313393
spec-55932-GAC_071N52_V1_sp12-226_noise_ver_000.dat,spec-55932-GAC_071N52_V1_sp12-226.dat,9.166672,2.404195,8.247618,1.953215,8.689563,1.632363,9.820866,1.5922,1.43432,0.651764,8.4685905,1.2727585984775354,0.4961955360461117,0.47039488095484,-2.168793801633857,0.0099749165928546,7066.154092696422,-2.383423194427391
spec-55938-B5593805_sp03-208_noise_ver_000.dat,spec-55938-B5593805_sp03-208.dat,9.184672,2.190057,7.854793,1.175808,7.580781,1.885919,9.345257,1.260422,2.873537,0.637925,7.717786999999999,1.1112172298233365,0.4894839267248114,0.46981990773175,-1.6368051449304408,0.0103492809990543,6921.427365713203,-1.6802372888992503
spec-55938-B5593805_sp06-195_noise_ver_000.dat,spec-55938-B5593805_sp06-195.dat,8.032845,3.390743,10.844531,4.030904,6.63586,2.044896,12.110566,2.794058,4.550467,2.103296,8.7401955,2.259966078729501,0.537211351262459,0.5307021309337601,-0.9194716453985748,0.0108007719595727,7118.509339684852,-0.732061420714905
spec-55938-B5593805_sp06-212_noise_ver_000.dat,spec-55938-B5593805_sp06-212.dat,3.096309,1.483172,4.475214,1.09479,4.53619,1.447901,6.916094,1.270982,4.918604,0.891023,4.505702,0.9076043259456458,0.4810243582874048,0.48033544879813,-1.607301538244197,0.0109974194076617,6302.257970735831,-1.6412392386164254
spec-55938-B5593806_sp01-014_noise_ver_000.dat,spec-55938-B5593806_sp01-014.dat,0.016034,inf,5.017831,1.454214,4.620217,1.223373,7.536328,2.440538,5.178953,1.236571,4.819024000000001,0.9501815425124032,0.482793327103041,0.49469203867401,-1.4962869266293528,0.0106754501614954,6362.65468912065,-1.4944994365330893
spec-55938-B5593806_sp08-062_noise_ver_000.dat,spec-55938-B5593806_sp08-062.dat,5.965124,2.504608,5.527895,2.061142,4.136345,2.206777,8.56907,3.541231,5.072608,1.746914,4.83212,1.5098154748091734,0.5060446115746939,0.51589541750134,-1.5177338698432794,0.0106778819612631,6365.179106250527,-1.5228481390752626
spec-55938-GAC_100N17_V2_sp07-221_noise_ver_000.dat,spec-55938-GAC_100N17_V2_sp07-221.dat,5.039468,1.702333,3.1871,1.416513,1.91723,0.555103,31.426881,39.200602,11.141012,2.304695,2.552165,0.7606984323268321,0.4749208135843969,0.53906971762045,-0.9050091229324476,0.0157814991796532,5925.689379818744,-0.7129447688306629
spec-55939-B5593906_sp06-043_noise_ver_000.dat,spec-55939-B5593906_sp06-043.dat,6.17557,1.59015,6.525469,1.959509,5.869219,1.094948,8.103999,1.262992,4.129359,0.954469,6.197344,1.1223398152726518,0.4899460402304756,0.48297145942839,-1.5118317874264011,0.0099273900734386,6628.343038116773,-1.5150467299352026
spec-55939-B5593906_sp08-041_noise_ver_000.dat,spec-55939-B5593906_sp08-041.dat,3.457502,3.447727,4.948118,1.601536,5.179835,2.021469,7.653117,2.686339,6.350134,2.183001,5.0639765,1.289501306441467,0.4968911505241286,0.53401365927731,-1.2052206993830028,0.0100486121509506,6409.87233473812,-1.1097662923281182
spec-55939-B5593906_sp14-098_noise_ver_000.dat,spec-55939-B5593906_sp14-098.dat,6.455515,1.444425,7.228036,1.407891,7.703626,1.569086,7.736285,1.410379,2.946723,0.45011,7.465831,1.0540621356538948,0.4871092863092744,0.4620166997041,-1.6534817187195,0.0102568812284426,6872.859708231872,-1.702280487552458
spec-55939-GAC_045N28_B1_sp02-154_noise_ver_000.dat,spec-55939-GAC_045N28_B1_sp02-154.dat,6.020631,79.184344,4.512859,1.649105,4.721081,1.869811,42.856815,1674.854723,4.60694,1.847915,4.61697,1.24656933990312,0.4951074428014503,0.52009173735865,-1.6603443071840502,0.0108564886282489,6323.706263741882,-1.7113514995428547
spec-55939-GAC_045N28_B1_sp10-141_noise_ver_000.dat,spec-55939-GAC_045N28_B1_sp10-141.dat,8.459073,1.985651,9.212348,1.609352,8.884814,1.573072,9.642244,1.663921,1.831045,0.422134,9.048581,1.1252299072953935,0.4900661157796729,0.46085437215954,-1.8644019389547732,0.010811527719143,7177.954486203325,-1.9810761426692585
spec-55939-GAC_045N28_B1_sp10-216_noise_ver_000.dat,spec-55939-GAC_045N28_B1_sp10-216.dat,11.319448,2.408369,13.154597,2.155489,12.353477,2.496906,13.976087,2.992112,3.518487,2.041676,12.754037,1.6492932124062265,0.5118395363767374,0.52814198569156,-0.5907375312913943,0.0220815691814141,7892.2272870897505,-0.29753863006201836
spec-55939-GAC_104N11_V2_sp12-110_noise_ver_000.dat,spec-55939-GAC_104N11_V2_sp12-110.dat,4.953274,2.124674,4.94484,1.857022,3.79172,1.35121,7.783748,2.582312,0.006815,inf,4.36828,1.148292120127104,0.491024288685478,inf,-999.0,-999.0,-999.0,-1320.001093339772
spec-55940-B5594004_sp15-105_noise_ver_000.dat,spec-55940-B5594004_sp15-105.dat,9.59128,2.018417,10.823123,1.727798,11.291286,1.936208,9.731223,1.625109,1.904346,0.419899,11.0572045,1.2975156403747123,0.4972241245404967,0.46076151392169,-1.5418198017228366,0.0121156301717925,7565.141686178523,-1.5546850732012056
spec-55940-B5594007_sp02-043_noise_ver_000.dat,spec-55940-B5594007_sp02-043.dat,4.124348,1.442039,4.455413,1.911297,5.182592,2.113343,6.344131,1.277262,5.313005,1.437145,4.8190025,1.4247170647060068,0.5025090015496305,0.50302534882995,-1.4667989611656362,0.0106506749970053,6362.650544727835,-1.4555220609151986
spec-55940-B5594007_sp03-034_noise_ver_000.dat,spec-55940-B5594007_sp03-034.dat,6.07868,2.233643,8.744374,8.145744,3.30991,3.06644,84.50386,228.109281,17.770009,8.251566,6.027142,4.351901871226419,0.6241256561334241,0.7861462105874599,0.7460710354644331,0.0294248560164539,6595.534482501358,1.469463223618551
spec-55940-GAC_071N52_V1_sp12-226_noise_ver_000.dat,spec-55940-GAC_071N52_V1_sp12-226.dat,3.591461,1.584016,4.065339,1.07536,3.248639,1.140487,4.892699,1.3962,5.826131,3.454198,3.656989,0.7837585289438642,0.4758788985671747,0.58682847510738,-1.5572278246559643,0.0120406942726083,6138.657968021261,-1.5750514934661966
spec-55940-M31_025N30_B2_sp07-241_noise_ver_000.dat,spec-55940-M31_025N30_B2_sp07-241.dat,3.982834,3.316677,4.385353,1.526292,4.828643,5.6013,7.117677,1.374392,3.901248,0.870767,4.606998,2.902762863172946,0.563917828532734,0.47949386648677,-1.8341790585469595,0.010507003019655,6321.784036526004,-1.9411273519207266
